time,backoff_time
4117620,133
4627579,223
4879090,43
5867591,52
7929508,196
14481819,133
16422554,115
18269500,160
23247568,187
23289008,160
24032110,187
27565570,142
28281062,286
35472107,268
37472296,241
39979608,97
40990809,286
41270561,115
48608578,250
52490619,187
56112504,88
57648306,151
62384101,106
63556927,241
65700991,241
66242918,151
67630781,115
68102114,196
72398594,250
72474099,43
73056393,79
73230614,106
76663523,295
78069890,115
89496070,61
95960602,43
96424842,79
97725595,70
100096331,214
105449311,43
105992444,169
106343520,214
116141934,304
122402335,232
127957085,187
128662114,106
129510845,88
131028611,70
131924094,169
135645095,70
142147025,61
142787728,151
144474491,277
144736405,43
153618898,286
153742103,151
154890096,277
155759946,88
158279800,286
158949434,169
160466594,259
161871120,205
164170891,187
164836113,124
165168938,286
167557080,232
172952396,187
174067047,295
174720937,214
176379437,205
177299001,61
177635976,79
182455345,178
186101929,79
187817609,169
188387581,313
191480483,196
193945915,205
195822371,286
196441333,88
196825990,151
197585449,142
197987800,160
200109201,259
200433996,205
207295448,205
208520879,196
209132799,205
210871069,232
217635567,97
217665104,232
220751112,79
222496889,250
225503448,151
226297273,142
227375296,61
230216216,115
230592818,115
232160099,232
238980918,79
239255940,88
239569056,205
240444786,106
244007342,43
244370043,151
246902088,115
249518924,277
250807452,115
251785030,151
252976370,232
254605018,124
256412070,97
260047115,187
269542102,88
271911540,106
289346620,142
290604275,79
296328073,214
300519483,79
310947686,178
311353912,295
313847965,88
314829032,106
315038617,196
316879373,151
318234778,124
319638221,97
322726501,277
323763796,124
325988575,286
332240575,88
333927550,268
338434427,142
342061731,88
344911414,259
345004663,124
350781895,241
356186612,43
358791420,151
377436517,70
378915107,52
380385549,187
384594400,124
385431797,223
391815518,115
411896914,214
413254937,196
413801912,187
414500611,250
414512618,178
422783112,205
424675481,169
426059078,70
426893598,250
429784600,286
433808368,241
434199263,277
435039602,187
436092802,205
438527575,304
440615428,187
443989772,151
444031099,214
450165574,268
454352025,250
454542965,97
454698553,88
457685258,178
461441249,115
465536039,313
466333800,178
466765452,205
471436370,70
471557118,124
476147590,106
479717517,250
482259532,205
482457585,295
484005400,97
487046419,214
487663019,133
490706108,277
491978024,124
496222076,115
500486035,79
501669359,205
505358886,250
506796407,250
509918497,133
518394109,43
520935101,115
524572580,259
524822614,70
524840036,151
525512063,277
528581105,61
538260353,178
545050347,97
545428293,70
546978085,160
551934037,88
554814034,241
555296543,43
555705251,115
559894115,52
560080519,70
561271800,178
564552580,250
564733552,196
567708803,187
568244394,277
568651968,52
570465112,115
573465553,304
575937927,151
576553340,295
582958261,187
583195995,151
583527483,124
583556923,241
584198236,178
584791214,304
586449095,43
591635492,124
594077092,313
597739493,259
598485120,61
600259080,277
601758588,160
602272589,70
603466615,178
604315284,277
605632523,250
610061201,241
610509102,70
610729619,178
619728563,187
621005001,142
621521523,241
624203342,88
626878577,169
627552084,88
628245847,205
628662117,196
632259117,115
634618379,160
634805114,178
638871620,97
641996047,43
643321461,52
647771454,115
647800798,250
650015776,97
650190109,97
659853383,205
659940928,304
664377601,151
666577502,106
666733607,79
671370754,61
672564478,97
673563035,205
675322970,232
675654611,43
676455006,169
677422114,52
681256390,313
681391083,160
681785709,187
687269982,295
693622562,88
694520571,151
704904536,97
705283984,160
708949344,61
717565044,268
720247118,124
720834546,277
725558284,142
729153073,133
729170998,97
732841616,178
737438528,70
737502504,70
746534082,142
748930745,322
749997030,277
752225524,43
753411884,61
754891563,223
758162604,169
761542689,142
761846314,169
764583467,151
765146091,61
767160593,322
768860422,232
769588030,124
773296063,79
775626561,178
776900876,187
777227101,295
783488527,70
785511095,277
786733120,151
787121306,133
788474231,43
788765010,160
790274115,187
792222569,124
792413531,151
793957060,79
795342427,250
800462101,52
817911946,151
827798611,187
832041762,232
832994501,43
834566805,43
835707355,304
837790484,88
842190587,151
844064596,232
848752544,286
849096989,268
864281811,133
879237501,106
880491470,295
881154523,232
882186551,70
882961607,43
887886953,313
890605076,43
894741850,259
898261324,214
898285199,70
908152081,88
909380517,313
909947503,205
910792570,124
915452105,241
920095000,250
920264280,268
920624231,259
935198598,79
935593114,178
935843520,214
939416590,241
940823385,88
941980120,178
950144801,79
951441608,322
955976489,259
959106561,70
963125091,223
963545516,97
971443004,169
976992867,142
981613969,268
983124105,133
987372287,250
988255095,232
988780044,97
990283049,79
991571956,259
994598104,88
998844557,79
1001495278,178
1003937772,97
1007170033,187
1007322919,43
1007728608,124
1008246890,250
1008526407,178
1009185497,223
1009994902,169
1014992250,169
1026140061,241
1028148455,178
1028260423,295
1031222318,151
1036952618,223
1039382107,241
1041344538,214
1043121616,88
1044766609,115
1044859998,214
1053571563,205
1058886289,160
1059474550,187
1061039113,124
1066233481,151
1068701931,70
1070975018,277
1072627060,322
1079726789,160
1082893290,160
1088684120,142
1088864278,205
1094786542,169
1099166535,97
1099260541,43
1099313552,43
1099587050,205
1112796966,313
1115306497,160
1115766363,133
1117268611,268
1124572008,268
1131644106,160
1132653027,214
1135037054,304
1135562119,43
1142462613,97
1146145086,88
1146929117,70
1148927047,97
1149662270,142
1158045494,52
1163419109,106
1165502036,205
1166176088,160
1173760409,295
1173947044,151
1174895888,214
1175338773,232
1177031333,286
1179564228,205
1186020064,286
1186247381,322
1187415098,142
1194990187,61
1204145530,88
1206695000,187
1210224360,286
1210462986,187
1210747197,106
1214653547,43
1215264504,232
1221174781,142
1222757549,286
1224750367,214
1225082037,43
1227873569,61
1233036382,169
1235206398,322
1237944054,196
1241092465,52
1245063106,142
1248264111,133
1248375261,52
1250155018,187
1251638896,178
1254653105,61
1257225118,142
1257729037,133
1257927620,124
1262383406,205
1266933346,241
1270315592,52
1271888527,187
1274576029,160
1275739893,178
1281848551,250
1286385820,322
1291465548,70
1299775226,61
1300172049,214
1301831874,295
1304464923,151
1306607112,178
1307939608,97
1309842606,259
1311023107,214
1312552563,322
1314730604,52
1316267114,133
1319233456,196
1321913044,70
1330065473,187
1332481615,142
1338219097,241
1340050493,160
1340618509,241
1343307577,97
1346108593,223
1347618471,124
1349234074,160
1350151119,61
1350476844,268
1352430035,178
1356892618,52
1357556611,241
1358739118,52
1359937273,295
1360281864,133
1366992114,61
1371794520,169
1373079102,79
1377284852,223
1379094387,43
1381612255,187
1383243354,160
1383886280,259
1384873939,115
1385135611,169
1385936303,286
1388407118,88
1395829398,133
1395887103,286
1396467478,70
1398688114,70
1399531591,115
1400804987,61
1404247268,106
1405474376,295
1406363295,223
1407338080,196
1408847487,277
1409313421,151
1409574005,304
1416443620,295
1417706957,241
1420951481,115
1425463998,268
1425743964,151
1427743336,151
1429700068,106
1430208272,43
1431504948,151
1434148400,43
1441913457,313
1445829112,115
1449912832,97
1451552458,286
1453646106,70
1458168118,52
1459444392,178
1459728493,295
1461056529,196
1466636293,88
1467273533,115
1472859262,79
1476247997,160
1478442035,52
1480063584,196
1488712502,142
1489854120,178
1497971699,79
1498336959,151
1499138568,70
1499951928,169
1501383618,43
1502214325,88
1502764868,97
1504336096,241
1507790212,151
1509497614,187
1510417067,196
1517404105,43
1517554570,322
1518025862,70
1518101957,61
1521707931,52
1524416693,223
1527348838,277
1527888436,160
1538264519,214
1541711118,151
1542473922,97
1546192575,178
1551726114,52
1562460316,97
1568283993,304
1577807114,322
1580036978,295
1581413052,313
1586210027,250
1593279563,142
1593788350,313
1597807117,124
1608860230,187
1608964219,295
1610727235,196
1613002307,196
1618586389,268
1619860023,313
1625238852,304
1642309899,178
1643779120,322
1644807115,133
1645485902,106
1645730091,97
1647085612,313
1647553089,43
1649855377,241
1657866119,88
1662896077,97
1668308304,43
1668418844,259
1670157822,232
1670290887,115
1673148615,151
1675517847,124
1676212415,52
1680762101,169
1680955388,268
1683206574,97
1689527067,106
1695907565,151
1695972246,268
1696520916,61
1699711103,52
1703145521,79
1707165979,196
1708073945,61
1711187514,304
1717457953,97
1717667516,286
1719095344,268
1721192523,70
1724076269,142
1725946561,79
1730430118,43
1732279594,106
1737177450,79
1739179704,124
1739766581,223
1740661584,205
1746425120,322
1747626181,286
1750959850,124
1758837546,61
1759277377,259
1760835932,286
1761709393,187
1763261788,151
1768794550,187
1770056257,268
1774335459,241
1776832861,304
1780105732,52
1781063483,241
1781931068,79
1788005540,313
1788192534,322
1796657970,259
1798133008,241
1799608525,241
1802079061,205
1803890783,322
1804262294,178
1806398399,241
1811514577,196
1811903867,133
1812067831,250
1812533119,88
1817370370,214
1818637260,196
1819212972,43
1822984620,52
1826237976,232
1831604590,52
1832932581,79
1835379472,178
1835969602,151
1837471315,295
1838210351,214
1838564193,61
1840059692,115
1841790036,250
1843991094,250
1849276089,142
1850382115,205
1851143113,70
1852215100,70
1852360361,277
1852900478,79
1853853113,97
1855381975,97
1863189470,178
1864502589,142
1865412992,52
1870683030,268
1871981523,286
1873625560,142
1877295812,295
1879048600,79
1883590049,178
1888729246,70
1889238817,268
1897132760,142
1899427426,124
1900630280,214
1902578476,304
1908552428,97
1908925372,196
1909827825,277
1912841774,196
1916140606,43
1916816446,160
1920503932,151
1921398107,277
1926688103,70
1928627965,88
1930619014,151
1931996975,133
1933377083,43
1933395094,97
1934250556,259
1943837439,70
1947506001,205
1948688052,322
1949231580,169
1949662256,61
1954540963,277
1957239040,205
1957291809,205
1959224115,142
1959513232,304
1961968069,295
1964871001,268
1965069062,70
1969128528,88
1969882321,304
1972309783,223
1975285042,178
1976398342,250
1981276063,187
1982015030,187
1983676078,142
1986626568,232
1988323003,232
1989038248,232
1992520614,124
1993014446,142
2004260604,142
2004459059,214
2007196116,187
2008832963,295
2010210507,106
2010461595,178
2012743321,169
2014097222,61
2016479564,187
2019306966,178
2019549886,241
2019607933,214
2019724261,52
2020848111,304
2027610447,97
2027750062,106
2028620608,205
2031257044,79
2031554366,160
2038038616,169
2040577952,79
2043490467,142
2047457855,205
2050558086,187
2053315281,268
2054324978,70
2055176041,160
2058385555,97
2066319512,61
2067494014,295
2073208512,61
2073869594,313
2074531106,142
2076588607,115
2078753539,79
2080685119,115
2082673565,241
2086593050,133
2087127948,115
2091954596,133
2092878414,286
2094275006,142
2097636853,106
2101782967,277
2102108851,169
2104148957,124
2109498620,223
2109794794,79
2111314100,322
2112246086,304
2115430875,232
2117935424,223
2119434087,223
2121625608,160
2122342563,70
2123863822,52
2126622046,196
2127903853,223
2129365915,178
2131224760,133
2132497535,97
2135759829,277
2137652116,43
2139346456,286
2139490967,160
2143056555,250
2146797767,142
2151273807,160
2151864484,43
2156713093,241
2157198555,178
2157680735,196
2160348937,295
2165227092,70
2170451089,187
2170469107,178
2171084502,250
2172796085,223
2174542083,169
2174926109,286
2176385618,133
2176601000,124
2178669001,268
2178750603,304
2181535024,250
2183783073,88
2184853592,205
2188576561,277
2189754086,250
2190720580,304
2192210078,106
2197404057,115
2197893108,304
2199065920,277
2203131684,97
2206386587,259
2206992114,79
2222158533,133
2223247118,52
2225114120,169
2228405597,88
2229007586,70
2232721588,43
2235148582,79
2237265518,187
2242840786,151
2244739939,124
2250583618,268
2258052678,232
2258087781,214
2258182313,196
2258304873,322
2260115896,268
2260588080,241
2261150114,232
2265157965,187
2266398003,322
2267190218,214
2267661322,160
2267713459,241
2269868032,124
2272201052,268
2273139068,142
2275815109,250
2276245742,223
2276623008,88
2277354050,214
2278787935,232
2280991890,115
2281049565,277
2287451333,232
2288016238,61
2299993501,322
2303877550,205
2308639968,232
2312920009,277
2313438402,178
2314540095,52
2318651550,142
2321736267,313
2324335956,133
2327422118,43
2328184877,79
2329711891,205
2332320540,106
2332855618,97
2334405327,43
2339749822,295
2341312023,205
2341416077,97
2346494211,268
2349061729,277
2352585525,124
2353638979,196
2354370049,286
2359225319,52
2359731795,97
2363954081,196
2377522563,160
2377842970,124
2383446118,223
2384335286,304
2388769530,259
2391790119,142
2395552516,106
2396348471,169
2398773030,61
2402937592,88
2406436433,286
2406960596,43
2410030886,142
2417094591,259
2421251316,178
2422704431,268
2432335587,223
2435805833,151
2436361481,286
2437519089,232
2440711945,250
2440811606,169
2446087977,295
2447816404,142
2449572991,241
2452365890,259
2452938330,43
2462016047,214
2462342056,160
2463009943,322
2463984558,88
2464580020,169
2468739926,295
2470039342,241
2471127012,43
2472422578,205
2475167980,187
2482730718,196
2485089602,115
2489302100,151
2491540077,106
2492629572,79
2496581118,70
2497975072,70
2498320544,133
2499851014,43
2500466992,106
2513143381,241
2513603967,88
2515366449,268
2515844900,106
2521651024,187
2525736402,79
2526445393,214
2527986427,250
2528330088,259
2528359087,196
2531380300,124
2538102936,151
2543872533,286
2545396048,169
2546812909,79
2551505317,268
2552074469,70
2554308540,160
2557540832,241
2558794500,259
2560055607,205
2561683602,169
2563907098,286
2564573105,277
2565942077,115
2567921574,196
2582303454,106
2583497944,295
2584387959,142
2585376908,196
2586003297,142
2595589115,133
2600517891,286
2604949968,196
2605137587,142
2608086601,61
2612102112,151
2613427008,169
2616029867,61
2623642567,268
2623678062,142
2623707257,205
2628469981,178
2631856607,61
2633270106,43
2634664538,259
2637331376,286
2639969234,88
2643509954,88
2646767931,214
2651046604,250
2657128839,205
2657273056,322
2657441530,151
2657470624,70
2659033862,277
2659535576,223
2661023587,322
2663756959,133
2667542612,250
2668960702,88
2669412567,115
2669465589,277
2669658082,115
2672306847,214
2675269783,142
2676396529,61
2678029527,196
2680142021,304
2682878933,223
2684729960,160
2685938455,79
2688745553,97
2704273554,115
2708292612,241
2723974602,52
2724672334,268
2725883414,277
2727529972,196
2731279932,250
2732928366,88
2733796613,286
2737824117,196
2738934565,79
2745406619,142
2746952114,43
2747219509,70
2751562093,322
2751678063,79
2754090823,79
2758816106,241
2761726726,133
2765027581,304
2774667782,115
2777458548,277
2778178298,277
2781906074,295
2789669573,160
2790110513,88
2792588430,196
2793687101,160
2799667076,223
2801351792,142
2801927424,178
2802358591,232
2804197514,97
2807949921,205
2810158106,52
2813525921,115
2819540884,70
2822274100,169
2822895504,304
2823822570,160
2828386565,295
2834579167,106
2835003096,214
2840923875,169
2841168502,196
2842604419,250
2848083311,322
2851842249,277
2855301618,106
2855804908,97
2856329133,187
2857097074,106
2863992986,142
2865148116,70
2869465576,169
2871302110,286
2882746422,277
2883530540,304
2883728117,250
2886284071,97
2887700562,169
2896423369,79
2902997398,223
2905217489,178
2914270264,106
2916530116,268
2916743962,196
2917822366,187
2920019959,313
2920307033,124
2924414231,124
2924720859,322
2924779439,79
2931803869,241
2931974058,79
2932650388,151
2935676442,214
2938121519,142
2943057435,250
2946698307,124
2950904436,223
2954776503,79
2955446093,115
2961650120,241
2961819537,241
2967621653,43
2968121430,295
2971658106,61
2972367617,304
2974782114,250
2975664946,196
2980544087,160
2984882556,79
2986200217,250
2986206467,250
2986549887,70
2986643116,43
2989135525,223
2990795331,79
2998988402,88
3005545375,97
3008635339,187
3013451482,286
3015625587,70
3016424099,250
3016692546,313
3019164538,52
3020047834,142
3023053431,259
3025685473,88
3027446004,277
3032234097,79
3037822110,106
3039257407,304
3042538943,133
3049432094,52
3049542589,52
3055532059,115
3056301120,43
3057453777,151
3059720508,52
3060480915,106
3060504422,223
3063519603,187
3068628472,214
3074033077,88
3074294254,79
3082449769,214
3087840904,160
3091213083,115
3095023606,124
3095041466,133
3097470511,187
3098873070,142
3099619107,250
3100427054,178
3105515620,178
3106220521,70
3107114024,133
3108725013,124
3116406095,286
3122904116,214
3123073617,79
3128901474,304
3131599020,205
3132103510,277
3136766963,322
3138618079,214
3141259539,97
3143218502,124
3143848941,277
3144040535,241
3149362286,160
3153489433,160
3155200028,61
3158786472,142
3162083535,106
3163123094,169
3163599345,205
3167617120,178
3170354010,88
3170833609,97
3171421036,232
3177995921,286
3179368597,106
3180346233,70
3181499005,313
3181517105,169
3186325016,196
3192972044,106
3193544113,79
3195037380,286
3196559005,223
3202451414,304
3207595494,169
3211776600,97
3212829110,142
3214201617,142
3217546334,304
3218158420,124
3222660518,268
3227790062,61
3244061743,232
3244798511,61
3245178530,196
3253046091,124
3257204541,142
3258839109,187
3259746116,79
3260154302,97
3260346914,97
3262605850,304
3262717031,133
3263531326,79
3272470095,295
3279309031,232
3280914109,214
3282920362,142
3283077567,70
3286322509,106
3288628503,61
3293779033,223
3297262073,88
3297878620,133
3301842560,187
3302947523,70
3303817889,97
3306627118,304
3311688446,115
3312597097,259
3313462517,214
3314964932,133
3316474387,205
3316714451,187
3316970115,61
3326294704,79
3327116024,160
3327512834,196
3334805110,268
3338541065,151
3338691514,160
3338709108,43
3349249094,277
3350161608,277
3350529588,70
3360104484,277
3360750568,79
3364495981,196
3364519093,52
3365023855,205
3367146858,97
3371260994,286
3379623606,52
3391953770,133
3393236064,52
3393503095,187
3393949879,61
3394813020,313
3395830105,70
3396120042,286
3397903779,142
3400312620,178
3409006083,232
3415086793,43
3419952843,43
3428856194,151
3433043372,151
3434328038,241
3436082405,268
3443189585,178
3445317577,79
3445457040,43
3446503327,106
3448360184,151
3450687597,223
3451004574,322
3454974518,79
3462798051,124
3463566615,268
3467088473,169
3470413919,124
3473399883,268
3473481548,97
3479047956,178
3481290549,52
3485868077,106
3492541956,241
3492629417,196
3494056068,133
3496827586,277
3497723085,142
3498048290,133
3503142581,133
3504619612,151
3506269508,151
3511363435,187
3511550794,304
3513900518,133
3514834068,250
3517676090,196
3519962306,160
3528851368,142
3529223594,304
3530882861,214
3532610932,187
3536386323,205
3538807534,241
3540665605,115
3543084691,79
3545313318,205
3547155363,79
3552810117,250
3557520586,124
3560316601,169
3560834416,43
3561302108,106
3562850886,169
3562857010,61
3567115096,97
3567752573,277
3568792809,259
3569734088,70
3569931297,142
3570331061,43
3578535353,232
3584289722,268
3588040056,151
3589902372,205
3590381982,250
3592668604,70
3593229346,151
3601452501,88
3602040487,97
3602343420,169
3603123117,133
3609132967,43
3610377470,205
3611804589,79
3615901565,313
3616023360,124
3616570039,286
3619786118,43
3619861577,241
3622409363,115
3622658884,259
3628666082,250
3631166095,61
3633512494,250
3634261043,160
3636381069,151
3639749364,259
3642467942,88
3646220583,115
3647026057,286
3648074117,133
3650866547,178
3655010201,313
3655872608,187
3660133951,277
3663370522,322
3664398468,88
3668753468,205
3670816214,277
3674399406,322
3676487108,43
3679381565,169
3680991342,160
3685553750,169
3686144117,223
3701058327,196
3703509961,187
3707620932,196
3712330421,61
3714986372,106
3716479965,268
3716886940,169
3723338593,214
3724144414,196
3726870762,160
3727516918,52
3729424661,151
3732176570,88
3735547067,52
3742985970,97
3747665406,115
3752514612,61
3753026045,187
3753641948,286
3758433072,196
3759658602,52
3769276032,250
3774599487,205
3783365106,61
3783918015,151
3784005799,88
3786545403,196
3788096117,43
3789328995,97
3794589353,142
3800165990,178
3802849845,259
3803996060,70
3811643394,106
3826212521,160
3831027605,286
3831189510,322
3831370601,160
3833524028,43
3833727513,259
3838882839,223
3841612740,43
3845656703,124
3853660397,97
3854220505,79
3854454118,124
3857791578,88
3859237499,313
3868082248,196
3870944465,151
3871658736,187
3874633062,115
3876557462,268
3877421802,196
3879525348,313
3880180120,214
3882396226,106
3883847079,232
3890767888,286
3891129104,52
3895247589,79
3898334930,304
3899641558,160
3900545418,151
3904803951,313
3905371443,160
3906689505,214
3908217514,313
3913325211,169
3914818992,43
3915290272,250
3917056271,268
3922324476,223
3926820333,241
3935449607,43
3939479873,205
3940512498,169
3941102117,43
3943801267,142
3946368888,97
3948250936,313
3948553318,322
3955085577,250
3956280946,214
3960852119,133
3967792013,133
3972865578,61
3977410970,61
3977905587,241
3977958403,259
3979460823,205
3980997040,295
3983000344,259
3983413738,97
3987174557,250
3989761619,88
3990760353,304
3994059098,52
3994529084,52
3997472440,286
3998340305,52
4000474733,313
4002799582,205
4006709749,70
4007741282,142
4013479037,295
4015037834,241
4016064765,178
4017334112,61
4023172455,313
4031540190,43
4031989544,178
4032217111,97
4037610991,178
4038994435,52
4040100071,142
4041097896,115
4041898095,322
4043488481,277
4044204374,277
4046451613,268
4047932014,295
4050035072,115
4051155618,70
4058647567,232
4061483614,295
4066391093,223
4067774518,304
4069957042,214
4071190421,97
4071846412,97
4078348103,79
4087282475,61
4089176339,97
4090696088,232
4091097586,304
4097558581,295
4098521065,250
4098713090,88
4099844221,151
4100420931,61
4101770608,115
4104162606,169
4112332212,151
4115134029,250
4116589471,115
4125533093,97
4127212014,178
4137588804,160
4137723588,88
4142881945,205
4143556284,178
4143567931,169
4147270115,124
4147287923,61
4153859455,250
4155530057,88
4157093399,97
4162414699,97
4164153986,313
4164398020,43
4165304527,268
4165566592,178
4167510473,277
4169043582,43
4169195522,178
4172193485,88
4173121400,241
4173562612,97
4177442051,88
4178987024,304
4183087602,223
4185718470,97
4186633479,169
4188208482,304
4191691066,250
4195155084,61
4196615440,115
4197974316,241
4207016742,133
4208608569,88
4215304563,196
4217640084,52
4219426616,142
4223988370,142
4231406510,133
4234041104,178
4236619275,97
4237937902,196
4239540592,295
4241232278,178
4251521430,304
4253715424,196
4254028353,151
4254923098,124
4262600857,322
4264949261,223
4265159946,52
4265788892,97
4271328644,277
4276151618,223
4280408563,97
4282878934,232
4285133189,313
4289422917,223
4291197908,169
4291977814,196
4293247581,223
4293554790,313
4301915071,61
4304628884,142
4314245028,124
4319725399,61
4322835839,133
4326341583,79
4326951118,115
4329195432,79
4331731118,142
4336759750,142
4347842897,70
4348906067,151
4350143576,322
4351322390,169
4352031620,160
4354066442,277
4357504482,250
4357544494,241
4361091756,160
4361214084,241
4362038755,52
4364036619,232
4371813438,205
4372376790,70
4374978002,70
4378835423,187
4379313618,106
4391239119,70
4392430620,178
4395326972,88
4399728040,205
4402402437,169
4402553784,142
4404545119,79
4408046554,286
4416117273,322
4417059444,277
4420907617,214
4423158429,313
4426614845,88
4433427748,196
4434898881,187
4437687554,304
4446366468,232
4446720477,205
4449375705,142
4449782947,115
4453289750,196
4455432560,160
4458295014,97
4465405088,313
4465504516,214
4470204966,250
4471562949,61
4473299527,295
4478345945,115
4478782526,142
4480573019,187
4481900441,160
4483697989,61
4488206083,160
4488530558,52
4492913589,97
4493390587,88
4495483611,142
4497360600,178
4497849820,88
4499223862,52
4499867615,61
4499937532,43
4501860178,160
4502336871,250
4503443427,232
4505112813,151
4509239566,187
4511865999,79
4518649479,124
4519780429,97
4520466479,250
4521619851,178
4524020597,43
4524970985,241
4525733486,313
4526175770,115
4526741468,43
4529884501,133
4533729303,187
4535305511,124
4537781069,205
4542797813,187
4543845428,322
4545112613,115
4546660298,295
4561852306,178
4562259904,259
4563829087,160
4566089872,178
4567451889,151
4575790479,133
4577228049,241
4580731574,223
4584240550,124
4586605561,61
4587922038,133
4589493917,277
4590342980,79
4595581014,142
4600153613,61
4603682394,151
4604066478,151
4605617580,160
4605925301,133
4607185914,241
4607837339,196
4611191900,70
4613422117,223
4618231542,142
4619749595,187
4621592083,61
4623840594,322
4624107479,241
4625442352,277
4625638507,304
4626225563,295
4628541725,88
4632378035,322
4634148002,322
4637754394,115
4639937601,187
4641332360,43
4642374044,259
4648419615,187
4650074934,250
4653093228,277
4653269062,70
4653619203,124
4656544608,286
4657037420,268
4657369160,115
4659631199,160
4664266008,223
4665209617,52
4669059120,241
4670025073,205
4679349411,223
4680547947,205
4681025561,196
4681528541,52
4683561841,187
4688663838,277
4690462560,70
4691176461,151
4692024511,160
4697158330,124
4698267612,115
4698836596,214
4700260618,70
4701006331,178
4702572044,133
4709217452,160
4710141018,79
4714795056,142
4716412317,250
4717691401,160
4721808555,142
4723355933,106
4730800810,169
4731626950,304
4736610513,223
4739003754,115
4739283407,277
4741326203,79
4742212482,61
4744492535,88
4746600389,241
4746996432,232
4747020045,133
4749500013,43
4753126298,259
4753964618,61
4754650796,241
4756296054,286
4757228323,295
4757275092,250
4757350049,79
4757402088,277
4758470880,97
4770127447,142
4774047086,187
4776773111,61
4784795469,295
4793137998,124
4797467529,115
4802002806,205
4803565365,196
4804402748,106
4804937304,205
4810472006,250
4812047096,124
4813518049,160
4821301083,142
4823257438,187
4824877594,70
4825663956,286
4825861024,214
4829010620,61
4833940255,196
4838454016,43
4842207107,52
4845502793,124
4855970421,70
4859158388,115
4861304617,70
4863119534,115
4864781945,61
4865363708,79
4873224361,178
4873948007,178
4881432042,70
4883596370,286
4883960021,160
4885083381,214
4888974114,205
4889336598,124
4892437051,151
4896699582,322
4896816514,232
4897517487,70
4898410571,205
4905645110,43
4906046213,241
4908297089,214
4909582052,52
4912404481,286
4913254850,151
4913679590,313
4914827105,52
4916635231,196
4919571341,295
4920319483,250
4921061345,295
4922435349,106
4922609517,313
4924761953,259
4928996934,187
4937930531,169
4938730553,241
4939918060,295
4941248443,151
4945224353,79
4945678484,106
4951063296,214
4954649030,106
4955551017,295
4956615926,133
4960134069,268
4960926960,250
4961170494,115
4961527381,133
4961551337,106
4962998465,286
4980042079,142
4980230035,205
4980323431,313
4990453335,304
4991070443,169
4994494659,106
4996233103,52
4996640099,250
4996686490,286
4997797092,43
4997907537,88
4999105899,223
4999472936,106
5008830982,232
5018975096,223
5021664566,124
5034276478,322
5036796856,196
5037897558,61
5049980108,88
5052224778,79
5058519074,205
5059124920,223
5059885967,124
5063494439,214
5065108806,124
5065691297,214
5065697565,160
5067295869,133
5069394856,259
5070435043,61
5079949588,106
5081322945,295
5086738048,187
5096418850,88
5100932983,223
5101351054,214
5101663497,268
5102210519,160
5104223582,286
5105851078,169
5107577323,268
5108141078,178
5109680089,61
5110739600,79
5112879078,160
5125205506,232
5126025258,268
5128038428,70
5132085069,205
5133591074,322
5134735436,79
5139019262,223
5145640101,169
5149312867,214
5161117220,259
5169600491,88
5170401310,313
5181646749,178
5186267538,169
5188847030,133
5191344116,196
5194884937,187
5199852119,313
5206907518,223
5212300620,223
5213155074,70
5215879492,187
5219469883,259
5221932784,88
5223889074,79
5224365506,115
5228949040,43
5229263497,169
5229974512,259
5232744770,142
5234130400,61
5241336106,151
5242949120,124
5244876005,322
5248577418,88
5251226980,214
5260055409,97
5260715081,250
5261997329,322
5263287102,169
5272603344,223
5277620806,205
5278887618,187
5283340772,61
5290279859,133
5296084065,97
5297437548,196
5304049674,241
5306650497,70
5306754571,97
5308890490,178
5308948981,133
5312131427,97
5313095066,205
5316042726,61
5319417933,304
5320877007,151
5323056599,52
5323317052,241
5323579564,187
5324036503,313
5325335547,277
5330009453,142
5330547111,241
5334475361,133
5336366952,241
5341685343,169
5342795421,295
5346959545,250
5350200617,205
5350696232,52
5356460076,133
5358843069,88
5367805102,115
5372647084,88
5378918518,313
5382513771,178
5384238112,133
5385450197,322
5387191050,169
5387717554,241
5389011946,277
5396010002,169
