time,gap_time
751607,27
4651579,52
4903090,99
5897591,36
7994008,331
14570819,81
16511554,79
18423000,9
27823070,70
28538562,178
38365604,0
38457503,250
39139105,0
39436873,61
41428809,9
41714561,9
44283080,178
49031078,0
51500294,99
52963619,18
56618004,151
58430745,63
62950101,27
63438818,108
68223281,63
68694614,18
77417023,61
78823390,106
80451380,198
90513482,79
91288434,106
92324465,331
96842102,18
97306342,196
98625095,45
100251361,90
101032831,0
106225569,9
106313097,9
117163934,250
123266447,169
129179089,43
129777614,90
132134611,0
133047094,97
135524087,0
136372619,115
136790595,9
141899590,36
143415525,216
145695991,223
145963905,241
146801928,43
146813620,133
154941898,160
155065103,97
156219096,142
157094946,43
159303095,79
159373831,18
160314434,268
161837594,250
163248120,142
165588391,268
168902716,18
174170388,18
174338526,106
177655535,81
177881692,18
177980437,124
178906001,81
179242976,9
183985845,54
189313109,205
189883081,223
192961483,187
194301784,52
199174949,97
199577300,70
201655929,304
201940548,124
203703620,27
204407438,286
205056819,54
210372312,61
210946799,45
212685069,106
219448567,81
219478104,52
220153608,187
220800339,178
224361889,151
226237525,322
227141019,18
228158273,36
229236296,135
232092716,0
232469318,124
240908918,124
241183940,81
241497056,90
242372786,126
245629441,133
246701556,45
248913088,36
249910473,196
252839452,268
253817030,214
256642018,295
258449070,0
266723294,88
266816612,133
269383691,0
271121117,9
271589602,18
273959040,9
274675868,126
280872531,54
281012028,196
290339620,52
290723942,223
291919411,151
292793775,88
297378064,63
302088390,81
302704483,72
313171686,18
313577912,70
317099532,187
317309117,124
320533278,126
322725059,169
322799963,79
325017001,223
326060296,153
328321075,52
334563075,27
336255550,322
340733427,115
344366731,52
347222414,61
347315663,18
353154395,142
358565112,54
364013343,124
364048388,52
364693939,106
365218859,162
365619276,88
375975112,27
376929533,0
377463203,52
381536607,0
383031049,9
383510919,18
387236400,214
401585006,97
409657117,0
410306991,124
415957437,52
420403057,27
426912294,151
428814078,27
429657098,277
432571600,43
436610368,43
437002263,88
437842602,115
438901802,61
443515928,160
454391001,234
455068413,97
457231525,0
457422465,133
457578053,232
459406315,115
460569258,0
464527931,70
468545539,9
470211593,115
477438582,286
479288090,45
479468396,0
482874517,205
485417032,241
485615085,27
487168900,214
487758468,9
490446034,331
490916519,88
492807366,205
493947108,205
499464500,214
504980859,36
508701886,61
510140907,178
511642609,52
511666119,153
513313497,133
517694376,250
517956037,250
521819109,36
524371115,9
529000563,70
532063605,90
539631312,90
541889819,72
548600347,106
548978293,43
550568585,223
550920459,0
551369557,9
552686115,0
555505816,70
558484034,106
558966543,160
559375251,18
563564115,0
563750519,241
564744056,115
568261580,88
568442552,142
572964090,9
574238112,9
577232053,304
587377983,115
587407423,90
588048736,9
588641714,88
590311595,18
594585530,133
595500492,79
595911587,70
597948592,151
601614993,52
602360620,124
604127580,313
606203589,225
607421115,115
608269784,88
609587023,115
617668565,286
617785022,43
623853563,0
625136001,142
626440454,88
631099577,63
636543617,9
639515225,97
643060620,9
646194047,322
647541961,88
648277587,52
650420615,115
652014454,99
652043798,61
658354987,250
658540444,88
658558334,115
664193383,63
664280928,43
668755101,0
673657120,9
675815254,81
677014978,63
680167111,18
680967506,97
685785890,0
685920583,0
686315209,79
699151571,52
709577036,18
709956484,43
725716046,88
726383904,205
730387062,124
730514784,36
737853616,232
742474528,90
742538504,45
747515758,88
754024745,43
757382524,18
758733588,277
763289604,88
766717189,61
767020814,52
768830619,36
769758467,90
770333091,36
772353093,70
774058922,295
774786530,18
778512563,9
780855061,61
782135376,72
782461601,259
784921392,241
790805595,277
792033620,18
792421806,54
797620069,18
797811031,223
799366560,61
800757927,72
805832993,286
823376446,250
824337117,0
833319111,54
834140081,232
834628018,153
839454606,153
839478190,36
841346571,36
842990237,61
843505484,223
847878587,331
849746596,9
850774763,61
854456544,232
854806989,295
869972811,63
872319558,178
876009688,52
881516943,286
886324970,268
886994023,178
888026051,205
888801107,9
889517620,322
893874953,169
904289824,61
904313699,18
910872022,81
914333081,162
915568017,79
916135003,36
922225020,126
941922114,142
942172520,117
942602087,313
943820541,126
945927090,241
947339885,133
948520620,241
956765301,52
962088438,187
963613037,133
965513612,97
969894591,250
970315016,27
978147260,70
983772867,79
984363113,205
984461724,45
988455969,322
990315792,9
994216287,18
997153049,178
998447956,97
999057807,52
1001000530,97
1001531104,0
1005789557,124
1008461278,81
1010903272,63
1014142533,151
1014295419,259
1014701108,54
1015219390,70
1015498907,205
1016157997,178
1017212097,63
1017299618,27
1021998250,43
1025926006,331
1033097061,160
1035111455,90
1035223423,27
1046414607,61
1048377038,169
1050154116,9
1051811109,259
1051904498,97
1066518050,0
1068101613,0
1072287077,286
1073391481,27
1075271618,0
1075880431,79
1077510060,259
1079856560,106
1086996289,88
1090174790,36
1096003620,115
1096183778,70
1103304804,36
1103841336,205
1104923117,61
1107046050,45
1122830997,331
1123290863,36
1124812111,205
1132139008,106
1139249106,0
1140270027,223
1143988183,9
1146633115,90
1150493097,126
1153937586,97
1154721617,27
1156725547,72
1157484270,115
1162112607,232
1165608864,151
1169496477,115
1171304109,9
1173427536,117
1174101588,18
1177424931,304
1180195554,162
1181951038,142
1183335773,90
1185045833,9
1187578728,18
1194078564,232
1194311881,187
1195479598,0
1203402032,97
1212285030,54
1214859000,124
1218429360,52
1218667986,0
1223091111,277
1223509504,295
1224231550,43
1231037549,0
1239115854,196
1241367882,126
1246283554,79
1247717084,277
1247925872,9
1247961466,160
1248665381,43
1249411465,99
1253400106,45
1256056448,63
1256605111,81
1256716261,43
1258521018,214
1258637974,88
1260014396,117
1263040605,0
1265631618,52
1266135537,142
1266334120,313
1269333570,160
1270686385,90
1275115326,97
1276016541,45
1277751370,88
1278839092,72
1279953981,115
1280465527,36
1283218529,223
1284381893,108
1285086064,205
1290486051,313
1291646571,0
1292756461,115
1295054820,133
1300187548,43
1300796948,79
1308651226,81
1309048049,178
1313365923,171
1318240968,187
1321532063,187
1322607117,9
1328161956,241
1334946896,81
1339110473,70
1341560115,169
1346219448,115
1347229597,97
1349090993,196
1349677509,250
1352384077,232
1355240093,9
1356749971,151
1358371574,9
1359306619,108
1359632344,196
1361580035,196
1363816078,124
1365991118,0
1366655111,36
1367849618,18
1369654090,18
1374907897,36
1375918600,153
1376157114,9
1380546227,45
1382275602,0
1384221490,79
1385798919,97
1388254387,234
1390784255,61
1392415354,135
1393058280,45
1398125761,99
1399206848,151
1404996898,162
1405054603,97
1405634978,216
1405868035,124
1408710091,232
1410446516,70
1410504600,79
1415597088,142
1416702080,52
1418211487,142
1418677421,162
1418944005,52
1425843620,70
1432250203,61
1434943998,160
1435223964,88
1437236336,151
1438327938,277
1439246568,124
1439774772,117
1440438112,43
1440600562,99
1443713900,205
1448841114,0
1449777485,171
1451970289,144
1455583112,18
1456918059,97
1459722332,135
1460561443,205
1461380458,61
1463494106,90
1468037118,18
1469313392,61
1469597493,106
1474115989,52
1475446475,81
1476616293,160
1477253533,106
1479920785,70
1482808762,117
1489399727,61
1491973089,45
1492559827,27
1498613502,124
1499755120,43
1507930199,0
1508295459,79
1509091068,18
1509904428,295
1511336118,9
1514287096,63
1517734212,0
1519447114,178
1525158614,0
1527169560,241
1527226920,115
1528050362,207
1528126457,27
1531806931,142
1531870875,133
1537514838,160
1538391468,142
1542888884,259
1543192111,0
1543666541,0
1546610256,72
1546984081,18
1548683019,214
1552188618,99
1553374470,27
1556704075,9
1559153450,27
1559777418,106
1562408614,0
1563104502,124
1563645263,45
1568710574,9
1568987292,43
1570580548,144
1571463050,187
1573148316,162
1581122792,81
1584604380,250
1588681114,142
1590888978,52
1592265052,178
1595364120,43
1597116527,52
1599996180,9
1600677347,0
1604631350,205
1606229793,61
1608647117,0
1612549114,63
1619939537,151
1621597735,18
1623884807,79
1629058445,72
1629526276,27
1630695023,169
1636093852,151
1647554999,9
1647718923,169
1653388899,268
1656045395,205
1656759639,9
1658168612,0
1658636089,45
1659464974,106
1660984377,52
1662802615,205
1663006069,277
1667942545,250
1669051119,9
1674098577,304
1679534804,153
1681384822,61
1681523887,241
1683819120,72
1684393115,70
1685060558,36
1686746847,97
1688579270,144
1692010601,36
1692203888,27
1694461074,90
1703962594,27
1704038586,0
1707066538,18
1710670104,36
1714569521,79
1718598979,268
1719518945,117
1722082817,124
1722664514,250
1728966453,214
1729176016,115
1733447297,144
1736496118,223
1742845870,169
1743916094,36
1744971819,9
1748462918,43
1752624062,99
1755642111,0
1756505776,72
1758094620,115
1759307681,52
1770655046,54
1771094877,196
1772653432,124
1772869034,79
1773198974,43
1775146788,63
1780693050,286
1781954757,52
1785477611,0
1786245959,45
1787581893,0
1787872542,99
1788757361,79
1792113232,63
1793082983,124
1793956568,223
1797147081,61
1804058812,142
1805873120,54
1806559587,277
1808278107,72
1808335991,0
1808487292,160
1810142008,214
1811629025,43
1815977783,52
1816349294,18
1818485399,70
1823625577,18
1824014867,142
1824178831,160
1824644119,43
1829124966,268
1829555870,142
1829778115,0
1830040002,153
1830807760,99
1838418476,205
1843731590,180
1845059581,27
1847606472,133
1848196602,295
1850399851,18
1850753693,18
1852249192,43
1852767428,295
1853955036,178
1856156094,27
1863420113,0
1864498100,90
1864643361,223
1866188613,27
1875549470,250
1876868589,88
1882647830,124
1883090530,223
1884389023,9
1887832329,18
1889383100,241
1889754812,61
1891507600,72
1895063559,259
1896522434,126
1899057476,295
1901155746,72
1902200093,18
1911960926,106
1921127428,52
1921500372,63
1922402825,18
1925428774,135
1929428446,63
1933180932,286
1940995965,214
1942917110,0
1943382014,54
1944765975,97
1946173583,115
1946191594,162
1947048556,322
1956732939,99
1960413001,106
1961597052,304
1962181718,81
1962947364,241
1963516828,187
1963656101,43
1963673406,214
1965804578,0
1967489463,241
1972495232,43
1974956569,124
1977871501,151
1978069562,61
1980250600,259
1982105028,45
1983215970,52
1988381042,178
1995008572,196
1995647681,9
1999690068,0
2000229620,88
2000650041,52
2002216796,9
2005632114,241
2006125946,27
2010974573,63
2017453604,81
2017652059,124
2020401616,0
2022044463,205
2022641111,43
2024473556,79
2027370722,45
2029874011,295
2032639466,250
2040914947,189
2041054562,27
2041943608,178
2044597544,0
2044894866,241
2049623723,18
2056912467,61
2060871355,72
2064010586,36
2064411529,97
2067879478,79
2071924555,18
2073959955,232
2081117014,43
2082178029,115
2086861012,9
2087528094,214
2088226106,304
2092507539,61
2094445119,36
2094722220,70
2096463565,286
2100407050,196
2100941948,214
2104529608,151
2108159006,277
2110786034,18
2110861899,223
2112418071,106
2113279071,295
2120777025,286
2123516120,286
2123812294,99
2125337600,115
2126269586,88
2129469875,70
2129993082,223
2130278521,0
2130382844,151
2133546587,27
2135336584,88
2135888989,9
2136493563,54
2137863469,70
2140805546,151
2143568915,196
2146685535,331
2150609932,117
2151864116,63
2153558456,43
2153702967,61
2161160568,0
2164010847,207
2165522307,106
2166112984,268
2167158906,117
2169799992,45
2171001593,79
2171487055,61
2171969235,88
2172785798,70
2175903382,72
2176124963,45
2183225774,151
2184935589,81
2184953607,117
2185569002,223
2187626092,214
2187870556,97
2189455109,18
2190920618,18
2194364074,45
2194440349,18
2196077524,88
2198325573,205
2199396092,196
2203125061,45
2204302586,88
2204715110,313
2205307580,178
2209887530,124
2212082057,259
2212571108,0
2213756420,97
2217796184,18
2221111587,214
2221717114,27
2224193217,18
2225018540,160
2236852533,135
2237947118,36
2239814120,126
2245047765,52
2245759563,79
2250060582,18
2251964840,36
2257838786,61
2259749939,250
2266078615,79
2275033572,223
2276302114,52
2280698119,54
2281589629,0
2282409218,54
2282880322,142
2282932459,61
2285071032,322
2287440052,9
2288133386,52
2292665050,88
2294104935,232
2296269390,88
2296327065,52
2302730333,79
2303727107,18
2304104177,45
2310955286,61
2315339501,142
2316953895,61
2319171550,169
2320403760,36
2328244509,97
2329864595,9
2332688120,108
2333967050,61
2337097267,61
2339745956,196
2343593877,160
2344969067,160
2347745540,259
2348280618,0
2349819327,27
2355127822,0
2356690023,178
2356794077,151
2359000074,250
2364552229,52
2368070025,52
2369123479,286
2369860549,223
2374700319,90
2375206795,70
2376270430,277
2379447581,99
2380184620,331
2389742584,160
2397964837,18
2399272618,52
2400574910,151
2404598530,43
2405400899,18
2411493016,126
2412299971,79
2413001930,178
2413025199,61
2414751030,18
2417134593,160
2417193565,0
2418956914,187
2422113091,9
2428836114,43
2433178091,88
2437352816,61
2438776931,45
2446664069,250
2447359494,205
2451808333,196
2453275395,43
2456835945,232
2456935606,214
2464036404,135
2465790491,70
2468588890,52
2469167330,196
2478184047,124
2478510056,277
2480732520,97
2483561619,115
2484917926,70
2486217342,196
2488667078,9
2499068218,97
2504577296,0
2505183193,0
2505672100,169
2507919077,63
2509008572,63
2511619974,178
2514802544,88
2516345014,9
2517976113,196
2522659056,99
2528597938,70
2531996949,63
2532475400,241
2538646514,160
2538768442,70
2542468402,241
2543176393,241
2544717427,61
2544811204,36
2546125378,250
2548148300,126
2554955936,178
2559459077,142
2560769033,196
2563694409,54
2568411817,61
2568986969,61
2571221040,108
2574459332,115
2575725000,142
2576591329,144
2576992107,72
2578638602,169
2580874098,322
2581552105,0
2582909077,54
2584902574,232
2597383558,133
2601256840,27
2601362116,124
2601584459,18
2602573408,124
2605599106,61
2606561019,45
2607981578,171
2612860615,0
2617741057,295
2621873101,18
2622342968,124
2622536587,196
2625474101,45
2629481612,214
2630703517,63
2630929853,106
2633390367,135
2633957049,45
2639780578,70
2641095567,79
2641131062,0
2641160257,52
2652197538,214
2653758520,250
2654879376,160
2657482234,70
2659722819,27
2660236831,180
2661007954,232
2664383941,178
2665136085,106
2666651426,72
2674762839,151
2674907056,268
2675075530,178
2675104624,0
2676673862,232
2677175576,108
2678663587,97
2681396959,178
2682289736,9
2685135112,18
2686584702,70
2687036567,142
2687089589,106
2687282082,259
2690206108,216
2692954283,115
2695736527,124
2697855021,43
2700605433,79
2702456460,81
2703690955,18
2706512553,27
2707085008,331
2707397089,304
2715730796,63
2721074618,61
2722015054,331
2726108612,61
2728434924,205
2733404958,241
2734264117,106
2745486472,115
2748673981,43
2750298253,45
2750885366,207
2751753613,70
2752387920,52
2752986062,169
2754475614,151
2755850117,115
2763551619,9
2764455785,61
2769674593,0
2772772029,286
2779960726,99
2782890337,124
2782995781,52
2783123027,205
2792979782,54
2794361034,169
2796395610,0
2796825433,52
2800310074,160
2806364874,97
2808020020,36
2808558513,36
2813071085,196
2815976820,108
2816988102,214
2819909792,81
2822829514,180
2826592421,115
2827473373,43
2828786106,18
2832153921,36
2838166384,198
2839420590,61
2840932100,90
2842444570,99
2846647441,250
2847032565,196
2859681375,43
2859926002,313
2868439388,124
2870595749,79
2872264067,43
2872823798,18
2882800486,72
2888339576,151
2888891520,151
2890182110,52
2894418885,196
2894665620,36
2901669922,52
2902454040,223
2902651617,70
2906032451,79
2906681562,259
2922157898,133
2924139831,27
2933529764,54
2935789616,232
2936003462,43
2937081866,81
2937679970,70
2941656542,205
2944010019,45
2944668594,70
2951858332,63
2952115888,117
2955141942,70
2957593019,160
2959396118,151
2966981212,45
2973688022,88
2974956093,259
2976694896,61
2977463035,142
2980492766,99
2980835509,142
2982140577,70
2987443520,142
2987460915,286
2991203106,0
2991912617,169
2994330114,115
2995212946,241
3000114587,241
3004458056,18
3005769717,0
3005775967,0
3006119387,198
3006212616,27
3008763525,295
3010448331,144
3018148424,277
3018671902,63
3023133373,232
3023312944,70
3024539364,223
3028463339,52
3031983118,45
3033336982,124
3035511087,72
3036256944,106
3036309599,27
3036578046,115
3037772909,43
3039775336,205
3042922931,106
3052137597,36
3057731610,189
3059232407,0
3064422421,36
3069549607,43
3070461765,88
3074431708,70
3074997023,97
3076288120,9
3077446777,97
3079722008,90
3080488415,205
3080511922,250
3083569103,124
3088764972,52
3090067686,54
3094763402,214
3096027478,117
3102725269,142
3104804588,54
3105579889,0
3105696840,0
3108154904,115
3111587083,295
3115402606,99
3115420466,126
3117071520,79
3119267070,88
3120832054,115
3127544024,205
3128322417,189
3129200513,79
3131626847,81
3149592474,79
3152296020,106
3152831010,241
3154979665,36
3156662337,142
3157508963,241
3161649601,286
3163134088,9
3164647441,133
3164839035,142
3168273605,90
3170199786,88
3174327433,79
3176044028,9
3179648472,63
3183035535,126
3184562845,133
3188472120,9
3190386852,72
3191697109,169
3192284536,124
3198886421,43
3201245733,54
3202423505,151
3202441605,108
3206425058,259
3207258016,72
3214006544,171
3214578613,0
3216071880,169
3222845055,313
3223742047,88
3228237050,61
3228243093,0
3228621494,70
3232516618,106
3236046337,115
3237918030,0
3239246499,214
3243720018,286
3255618935,160
3260224465,232
3260428229,99
3266006011,126
3266386030,259
3274739891,196
3277584067,259
3284841758,61
3293974095,43
3298414102,106
3300840031,88
3302473109,0
3307629951,313
3310283503,0
3315465533,223
3318954573,133
3319571120,286
3328473618,160
3333576446,79
3334491097,61
3335356517,313
3336858932,187
3338368387,241
3338608451,88
3338870115,0
3341450056,268
3350037113,97
3355359076,142
3364740529,97
3370930283,0
3370995004,0
3372418949,214
3382782068,90
3386533481,187
3386556593,36
3387061355,54
3389190358,27
3393296994,160
3396374592,142
3399934056,124
3399951442,196
3401730106,27
3403638587,295
3407472114,124
3408177409,196
3410215104,124
3412174615,52
3413162431,97
3414327770,18
3415616564,63
3415883595,9
3418254105,322
3418544042,304
3420334779,54
3422851620,54
3431618083,99
3435753570,106
3437716793,54
3444479814,115
3455747372,61
3457038038,97
3458792405,18
3465970585,61
3469332327,0
3471327105,97
3473467597,52
3474129497,106
3477286038,61
3477792518,169
3478165353,178
3485705051,61
3486473615,241
3487654886,250
3489876954,331
3489958950,268
3490062973,70
3493431919,0
3493607539,99
3493949313,88
3496410383,43
3496492048,0
3502202456,223
3504445049,45
3510035978,43
3516557572,169
3520125086,106
3521340790,151
3526413081,171
3527864112,142
3534705935,205
3537248018,90
3538181568,79
3541041090,0
3543327306,72
3548865556,331
3552695094,0
3554354361,133
3556077432,142
3559700110,124
3561234497,88
3562361534,169
3564098933,115
3564980451,169
3566665691,0
3568179442,304
3568859318,79
3570713863,79
3576423117,0
3581168086,214
3584010101,45
3586161947,268
3586260426,52
3586637609,0
3590874096,9
3591510573,45
3592556809,115
3593203398,61
3602367353,18
3604969102,27
3607173898,115
3608181222,97
3610169593,241
3613782372,250
3614261982,18
3617134346,151
3619295481,241
3625452501,0
3626040487,88
3626355420,277
3627135117,196
3627938609,0
3633194467,187
3633989864,124
3634421970,205
3638616081,61
3639754558,106
3639864090,36
3640926965,54
3643977609,99
3651966738,88
3652444269,79
3655333095,99
3656319700,52
3658323996,169
3660596069,52
3663964864,232
3670526083,54
3671343057,268
3672391117,106
3675194547,97
3677755094,43
3679364201,79
3680226608,115
3687829522,232
3688695074,313
3688851968,115
3693207968,241
3693923335,61
3698974406,214
3700156098,115
3703964565,0
3705574342,63
3710154750,52
3710751117,0
3715815924,18
3718399096,196
3725719327,106
3728066539,117
3732329432,88
3737021421,252
3739391489,115
3739652872,61
3744028547,304
3748930914,259
3751612262,117
3752258418,178
3754189161,9
3756953070,18
3767814970,70
3772528906,171
3784661102,0
3793962894,27
3799650487,304
3803526906,153
3809019515,9
3809107299,126
3811670403,277
3813292613,9
3816221003,81
3819782584,27
3820771384,189
3824802274,61
3829354060,54
3836934894,45
3843606230,88
3851563521,9
3854073959,160
3856372105,0
3856534010,97
3856715101,97
3857427369,70
3858859528,322
3859063013,124
3864264839,63
3867027240,99
3879172897,241
3879739005,232
3879978618,72
3888681488,79
3890229902,223
3896635965,27
3897356736,88
3899907536,43
3902369462,277
3903239802,124
3908322226,54
3909807079,27
3913905842,115
3919993113,18
3920074091,79
3922951573,0
3925871058,286
3926774918,61
3931249388,9
3933003005,9
3934552514,151
3939254505,126
3940852487,151
3941650272,97
3943416771,88
3948750976,27
3953244833,187
3955093081,27
3961964607,18
3965983873,54
3967039498,70
3967629117,45
3970353767,43
3974928245,0
3980842576,135
3981645577,214
3982917446,178
3986355563,189
3987518119,99
3990277591,151
3992473018,214
3995090313,0
3999797578,90
4004411970,45
4010027844,18
4014236557,241
4016823619,97
4019277074,54
4021214098,9
4021684084,108
4024702940,79
